Topics,Alpha,Beta,Coherence,Topic Diversity,Topic Quality
9,asymmetric,0.31,0.33133149084037467,0.8888888888888888,0.29451688074699967
4,0.9099999999999999,0.9099999999999999,0.29435837767136963,1.0,0.29435837767136963
6,0.9099999999999999,0.61,0.29930186669037057,0.9833333333333333,0.29431350224553104
5,0.31,symmetric,0.3063055695868135,0.96,0.29405334680334094
12,0.9099999999999999,0.01,0.34253723124678737,0.8583333333333333,0.2940111234868258
9,symmetric,0.61,0.33493010706669357,0.8777777777777778,0.29399420509187546
13,asymmetric,symmetric,0.3321315073486629,0.8846153846153846,0.29380864111612487
8,0.9099999999999999,0.9099999999999999,0.31755127817689655,0.925,0.2937349323136293
14,asymmetric,0.01,0.3263333448363684,0.9,0.2937000103527316
16,symmetric,0.01,0.33800294391489494,0.86875,0.293640057526065
13,asymmetric,0.01,0.32905926592345947,0.8923076923076924,0.2936221142086254
12,0.61,0.01,0.338734514115368,0.8666666666666667,0.2935699122333189
5,0.9099999999999999,0.31,0.29936266616885615,0.98,0.293375412845479
13,0.31,0.01,0.3230592032080215,0.9076923076923077,0.2932383536811272
8,0.01,symmetric,0.3209480373134724,0.9125,0.29286508404854356
17,0.9099999999999999,0.01,0.3363079477218665,0.8705882352941177,0.29278574272256613
20,0.9099999999999999,symmetric,0.34043636023468044,0.86,0.29277526980182517
12,0.31,0.31,0.34105089733192906,0.8583333333333333,0.2927353535432391
10,0.9099999999999999,0.01,0.3289023285413929,0.89,0.2927230724018397
6,0.61,symmetric,0.29764911989917553,0.9833333333333333,0.29268830123418926
6,0.31,symmetric,0.29764911989917553,0.9833333333333333,0.29268830123418926
6,0.61,0.31,0.2976491198991755,0.9833333333333333,0.2926883012341892
6,symmetric,symmetric,0.2976491198991755,0.9833333333333333,0.2926883012341892
5,0.61,symmetric,0.30476031355433386,0.96,0.2925699010121605
9,0.31,0.31,0.3290165248609883,0.8888888888888888,0.29245913320976735
12,0.9099999999999999,symmetric,0.34731484398724194,0.8416666666666667,0.2923233270225953
12,0.61,symmetric,0.34668584746587877,0.8416666666666667,0.29179392161711465
15,0.31,0.9099999999999999,0.34462391139907156,0.8466666666666667,0.2917815783178806
6,0.9099999999999999,0.9099999999999999,0.30167741605024107,0.9666666666666667,0.2916215021818997
20,symmetric,0.01,0.33705816885582146,0.865,0.29155531606028556
15,0.01,symmetric,0.34165502971917017,0.8533333333333334,0.29154562536035855
6,asymmetric,symmetric,0.2963849520380772,0.9833333333333333,0.2914452028374426
5,0.31,0.31,0.3034916782292203,0.96,0.2913520111000515
20,0.01,symmetric,0.3368134664588896,0.865,0.2913436484869395
15,asymmetric,symmetric,0.3495494642292985,0.8333333333333334,0.2912912201910821
20,0.61,symmetric,0.3348103147765865,0.87,0.2912849738556303
12,symmetric,0.9099999999999999,0.332855559985816,0.875,0.291248614987589
15,0.31,0.61,0.3412505330791327,0.8533333333333334,0.2912004548941933
15,0.31,symmetric,0.3410216531776729,0.8533333333333334,0.2910051440449476
6,0.61,0.61,0.30093959969524114,0.9666666666666667,0.2909082797053998
5,0.9099999999999999,symmetric,0.29682229066627863,0.98,0.29088584485295305
3,asymmetric,0.01,0.2908817519366855,1.0,0.2908817519366855
6,0.9099999999999999,symmetric,0.2956391483979938,0.9833333333333333,0.29071182925802724
8,0.9099999999999999,0.61,0.31855994399303267,0.9125,0.2906859488936423
16,0.31,0.01,0.3251836282288782,0.89375,0.29063286772955993
5,symmetric,0.31,0.30273624694351986,0.96,0.29062679706577904
15,0.9099999999999999,0.9099999999999999,0.3431249242610935,0.8466666666666667,0.29051243587439246
6,0.61,0.9099999999999999,0.30037544274109523,0.9666666666666667,0.29036292798305874
8,asymmetric,symmetric,0.31815765986540573,0.9125,0.2903188646271827
6,0.01,symmetric,0.30027078240032656,0.9666666666666667,0.2902617563203157
8,0.01,0.61,0.3269193589683188,0.8875,0.29014093108438294
6,asymmetric,0.31,0.29503116391781187,0.9833333333333333,0.29011397785251497
9,0.31,0.61,0.33042189379808595,0.8777777777777778,0.29003699566720875
8,0.61,0.9099999999999999,0.31781353822569175,0.9125,0.2900048536309437
6,0.01,0.9099999999999999,0.2998587206805789,0.9666666666666667,0.2898634299912263
8,0.61,0.61,0.3265971090404263,0.8875,0.28985493427337833
10,0.31,0.01,0.33316260683828336,0.87,0.2898514679493065
15,0.9099999999999999,0.61,0.34770055757081436,0.8333333333333334,0.28975046464234533
4,symmetric,0.01,0.28969951157926255,1.0,0.28969951157926255
12,0.61,0.31,0.3406280795686996,0.85,0.28953386763339467
12,symmetric,symmetric,0.330880517156598,0.875,0.28952045251202324
13,asymmetric,0.31,0.32162713372231394,0.9,0.2894644203500826
8,0.01,0.9099999999999999,0.3261500879009951,0.8875,0.28945820301213315
6,symmetric,0.9099999999999999,0.29932141275016183,0.9666666666666667,0.28934403232515643
6,0.31,0.9099999999999999,0.29932141275016183,0.9666666666666667,0.28934403232515643
6,0.61,0.01,0.2942260749770849,0.9833333333333333,0.28932230706080014
9,0.31,0.9099999999999999,0.33366921476402056,0.8666666666666667,0.28917998612881785
19,0.31,0.01,0.33484592838682525,0.8631578947368421,0.2890249066075755
6,0.31,0.01,0.29382822836706785,0.9833333333333333,0.2889310912276167
13,symmetric,0.01,0.32357461626922385,0.8923076923076924,0.2887281191325382
6,0.01,0.31,0.2986737063146914,0.9666666666666667,0.2887179161042017
9,symmetric,0.31,0.32472522154791866,0.8888888888888888,0.28864464137592766
14,0.01,0.01,0.325836626047737,0.8857142857142857,0.28859815449942416
11,0.01,0.61,0.32389524882977366,0.8909090909090909,0.28856122168470744
14,asymmetric,symmetric,0.320491273505461,0.9,0.2884421461549149
6,symmetric,0.31,0.2982993470517677,0.9666666666666667,0.28835603548337546
6,asymmetric,0.61,0.29814720114687815,0.9666666666666667,0.28820896110864885
13,0.31,symmetric,0.32865707330759714,0.8769230769230769,0.28820697197743134
20,asymmetric,0.01,0.32745885611813275,0.88,0.2881637933839568
8,symmetric,0.9099999999999999,0.32450269444451213,0.8875,0.2879961413195045
3,asymmetric,0.31,0.2878520805868697,1.0,0.2878520805868697
3,asymmetric,0.61,0.2878520805868697,1.0,0.2878520805868697
3,asymmetric,symmetric,0.2878520805868697,1.0,0.2878520805868697
12,asymmetric,0.61,0.3258666715780315,0.8833333333333333,0.28784889322726115
20,symmetric,0.31,0.3385215895106565,0.85,0.287743351084058
6,0.9099999999999999,0.31,0.2976491198991755,0.9666666666666667,0.28772748256920294
6,0.31,0.31,0.2976491198991755,0.9666666666666667,0.28772748256920294
12,symmetric,0.01,0.32880686059080694,0.875,0.2877060030169561
6,0.31,0.61,0.2972453170608343,0.9666666666666667,0.28733713982547315
13,0.9099999999999999,0.31,0.32197097586424867,0.8923076923076924,0.28729717846348346
14,symmetric,0.01,0.324292581138781,0.8857142857142857,0.28723057186577744
15,0.31,0.31,0.35023043180140306,0.82,0.2871889540771505
13,0.01,0.01,0.32183428234573885,0.8923076923076924,0.28717520578542854
14,0.01,symmetric,0.3268361462791057,0.8785714285714286,0.28714889994521425
6,0.01,0.61,0.29696717212714546,0.9666666666666667,0.28706826638957395
12,symmetric,0.61,0.33113107687296395,0.8666666666666667,0.28698026662323545
12,asymmetric,symmetric,0.331049983143391,0.8666666666666667,0.28690998539093887
5,0.61,0.31,0.2986758382399849,0.96,0.2867288047103855
16,asymmetric,symmetric,0.33727671054745423,0.85,0.2866852039653361
6,symmetric,0.61,0.29646644298865865,0.9666666666666667,0.28658422822237
20,0.9099999999999999,0.01,0.33897502986725175,0.845,0.2864339002378277
12,0.01,0.9099999999999999,0.32731806659583157,0.875,0.28640330827135263
15,0.01,0.01,0.3381769014782848,0.8466666666666667,0.28632310991828114
20,symmetric,0.61,0.3388295065747172,0.845,0.28631093305563604
17,0.31,symmetric,0.3287077058775263,0.8705882352941177,0.2861690615874935
15,0.61,0.9099999999999999,0.3433124377060071,0.8333333333333334,0.2860936980883393
20,symmetric,symmetric,0.33632227536445725,0.85,0.28587393405978867
6,0.9099999999999999,0.01,0.2956391483979938,0.9666666666666667,0.2857845101180607
6,symmetric,0.01,0.2856049557596015,1.0,0.2856049557596015
17,0.01,0.01,0.3301555405997551,0.8647058823529412,0.28548743804802357
11,0.9099999999999999,symmetric,0.3171207156980237,0.9,0.2854086441282213
15,asymmetric,0.31,0.3451892418405763,0.8266666666666667,0.2853564399215431
6,asymmetric,0.01,0.2951892900358835,0.9666666666666667,0.2853496470346874
18,0.01,0.01,0.31890087003891193,0.8944444444444445,0.2852391115348046
16,0.61,0.01,0.33051914800284504,0.8625,0.2850727651524539
12,0.01,0.61,0.32885413992265744,0.8666666666666667,0.2850069212663031
12,asymmetric,0.9099999999999999,0.31963045652042393,0.8916666666666667,0.28500382373071137
13,0.61,0.61,0.3166627535040253,0.9,0.2849964781536228
11,asymmetric,0.9099999999999999,0.32619580301976464,0.8727272727272727,0.28467997354452185
13,0.9099999999999999,0.61,0.31896203758006575,0.8923076923076924,0.2846122796868279
20,asymmetric,symmetric,0.3250730839494422,0.875,0.2844389484557619
8,asymmetric,0.01,0.3117069947336679,0.9125,0.28443263269447194
11,symmetric,0.61,0.3225362742311647,0.8818181818181818,0.28441835091293616
11,0.61,0.31,0.3225200188655526,0.8818181818181818,0.2844040166359873
15,0.01,0.31,0.34113942647798695,0.8333333333333334,0.2842828553983225
20,0.01,0.9099999999999999,0.34661689517732625,0.82,0.2842258540454075
17,asymmetric,symmetric,0.33059279050358154,0.8588235294117647,0.28392086713837
17,0.9099999999999999,0.9099999999999999,0.33747887734510834,0.8411764705882353,0.2838792909432382
14,symmetric,symmetric,0.3204420661773563,0.8857142857142857,0.283820115757087
10,0.9099999999999999,symmetric,0.3188136667422633,0.89,0.28374416340061437
17,0.61,symmetric,0.32362225688879376,0.8764705882352941,0.2836453898613545
16,0.9099999999999999,0.01,0.32874607614120177,0.8625,0.2835434906717865
11,0.61,0.01,0.3248892300161049,0.8727272727272727,0.2835396916504188
17,0.01,0.31,0.3346204578641061,0.8470588235294118,0.2834432113672428
3,0.01,0.01,0.2834127300030383,1.0,0.2834127300030383
19,0.9099999999999999,0.01,0.32437668770907296,0.8736842105263158,0.2834027903142427
17,asymmetric,0.01,0.32531679812859077,0.8705882352941177,0.28321697719430255
19,symmetric,0.01,0.32212159499830384,0.8789473684210526,0.28312792823535127
15,symmetric,0.31,0.3394629438558596,0.8333333333333334,0.2828857865465497
9,0.61,0.9099999999999999,0.3303614525197135,0.8555555555555555,0.28264257604464377
5,0.61,0.9099999999999999,0.28834808768775755,0.98,0.2825811259340024
11,0.9099999999999999,0.31,0.32373738816087266,0.8727272727272727,0.28253444784948883
17,0.9099999999999999,symmetric,0.3312058141623295,0.8529411764705882,0.28249907678551633
20,symmetric,0.9099999999999999,0.3444870719262743,0.82,0.28247939897954494
20,asymmetric,0.31,0.336219389521737,0.84,0.28242428719825907
18,asymmetric,0.01,0.32584493036397616,0.8666666666666667,0.2823989396487793
17,symmetric,0.31,0.3380667359905761,0.8352941176470589,0.2823851559450694
17,0.31,0.31,0.33328958563924477,0.8470588235294118,0.2823158843061838
19,0.01,0.31,0.3370043328935369,0.8368421052631579,0.2820194154214335
10,0.01,symmetric,0.31660080056800055,0.89,0.2817747125055205
11,0.61,symmetric,0.3228309272946475,0.8727272727272727,0.28174335472987416
20,0.01,0.31,0.33519124132098244,0.84,0.2815606427096252
5,0.61,0.61,0.28706420432360946,0.98,0.2813229202371373
11,asymmetric,0.61,0.3256940994927731,0.8636363636363636,0.2812812677437586
10,0.9099999999999999,0.31,0.323213958266206,0.87,0.28119614369159923
17,symmetric,0.61,0.33424460971426845,0.8411764705882353,0.2811587011125905
11,0.61,0.61,0.3255417383839641,0.8636363636363636,0.28114968314978717
8,0.31,0.9099999999999999,0.3212020707314158,0.875,0.28105181188998885
12,asymmetric,0.31,0.32420729664061404,0.8666666666666667,0.2809796570885322
19,0.01,0.01,0.3254633124757622,0.8631578947368421,0.28092622761065794
17,0.01,symmetric,0.32703149076792526,0.8588235294117647,0.2808623391301005
3,0.9099999999999999,0.01,0.2808035947366778,1.0,0.2808035947366778
20,0.61,0.01,0.3342750788715563,0.84,0.28079106625210726
13,0.31,0.61,0.31465140102934763,0.8923076923076924,0.28076586553387944
20,0.31,symmetric,0.33022448375412355,0.85,0.28069081119100503
19,symmetric,0.31,0.3352900913635014,0.8368421052631579,0.2805848659305091
19,asymmetric,0.01,0.3269605032828382,0.8578947368421053,0.28049769492159277
12,0.01,0.01,0.3267694820745722,0.8583333333333333,0.28047713878067443
20,0.01,0.61,0.3337822707753374,0.84,0.2803771074512834
16,symmetric,symmetric,0.3274070805553575,0.85625,0.28034231272552484
11,0.01,0.9099999999999999,0.3244169821849569,0.8636363636363636,0.2801783027960991
17,symmetric,symmetric,0.32617743062504057,0.8588235294117647,0.28012885218385836
11,0.9099999999999999,0.01,0.3141533020799018,0.8909090909090909,0.2798820327620943
5,0.9099999999999999,0.9099999999999999,0.2854333695640048,0.98,0.27972470217272466
13,0.31,0.31,0.31618013829785124,0.8846153846153846,0.2796978146480992
17,symmetric,0.01,0.3278709845766764,0.8529411764705882,0.27965466331540045
16,asymmetric,0.61,0.34663292665860584,0.80625,0.279472797118501
19,asymmetric,0.31,0.33581806681126275,0.8315789473684211,0.279259234506208
16,0.01,symmetric,0.3282433618228256,0.85,0.27900685754940174
11,symmetric,0.31,0.3228080962137414,0.8636363636363636,0.278788810366413
11,0.9099999999999999,0.9099999999999999,0.3261385088529835,0.8545454545454545,0.2787001802925495
16,0.61,symmetric,0.3277682597461503,0.85,0.2786030207842278
13,asymmetric,0.61,0.3203975513345567,0.8692307692307693,0.2784994100061916
15,0.61,0.61,0.34513427105486605,0.8066666666666666,0.2784083119842586
13,symmetric,symmetric,0.31460948499272656,0.8846153846153846,0.2783083905704889
16,asymmetric,0.31,0.33727060663662123,0.825,0.2782482504752125
11,asymmetric,0.01,0.3184941080527009,0.8727272727272727,0.2779584943005389
10,0.01,0.9099999999999999,0.315837265964491,0.88,0.2779367940487521
11,symmetric,0.9099999999999999,0.32516353358858985,0.8545454545454545,0.27786701961206767
17,asymmetric,0.31,0.3301101699957586,0.8411764705882353,0.27768090770231457
13,0.9099999999999999,0.9099999999999999,0.316623860017101,0.8769230769230769,0.2776547695534578
19,symmetric,symmetric,0.3216499582066801,0.8631578947368421,0.2776347007678712
11,0.31,0.31,0.32142300612115204,0.8636363636363636,0.2775925961955404
11,0.01,0.31,0.3212294198109675,0.8636363636363636,0.2774254080185628
5,0.9099999999999999,0.61,0.282729096248452,0.98,0.27707451432348296
17,asymmetric,0.61,0.33600074806161406,0.8235294117647058,0.27670649840368217
10,0.61,0.9099999999999999,0.32162800262738056,0.86,0.2766000822595473
20,0.31,0.31,0.32725576608563967,0.845,0.2765311223423655
20,0.9099999999999999,0.9099999999999999,0.33086184095086657,0.835,0.27626963719397357
17,0.61,0.01,0.32158359797170516,0.8588235294117647,0.2761835606109938
15,symmetric,0.61,0.32614983778650086,0.8466666666666667,0.2761401959925707
13,0.61,0.9099999999999999,0.31765855308693136,0.8692307692307693,0.2761185884524865
17,0.9099999999999999,0.31,0.3376077728478702,0.8176470588235294,0.27604400250502326
10,0.31,0.61,0.3134603981697519,0.88,0.2758451503893817
14,symmetric,0.9099999999999999,0.3244604032514788,0.85,0.27579134276375694
20,0.9099999999999999,0.31,0.3383726093618688,0.815,0.2757736766299231
12,0.01,0.31,0.3180031523484638,0.8666666666666667,0.2756027320353353
15,0.01,0.61,0.3254049302707785,0.8466666666666667,0.27550950762925913
20,0.31,0.9099999999999999,0.32985755649445725,0.835,0.2754310596728718
3,0.9099999999999999,0.61,0.275375143665113,1.0,0.275375143665113
13,symmetric,0.31,0.31962827554321244,0.8615384615384616,0.2753720527756907
17,0.9099999999999999,0.61,0.339131537391574,0.8117647058823529,0.27529501270610124
13,0.01,symmetric,0.3138753925695947,0.8769230769230769,0.27524457502256766
11,0.31,0.9099999999999999,0.3250740724500069,0.8454545454545455,0.27483535216227856
11,0.31,0.61,0.3215402918479798,0.8545454545454545,0.27477079485190997
10,0.31,0.31,0.3157766066203106,0.87,0.27472564775967023
13,symmetric,0.9099999999999999,0.31325940723665,0.8769230769230769,0.2747044032690623
19,0.9099999999999999,symmetric,0.3201716042636374,0.8578947368421053,0.27467353418406787
17,asymmetric,0.9099999999999999,0.33352740716401585,0.8235294117647058,0.2746696294291895
17,symmetric,0.9099999999999999,0.32865474957602714,0.8352941176470589,0.2745233790576227
19,0.61,symmetric,0.3199183657660071,0.8578947368421053,0.274456282209785
