Topics,Alpha,Beta,Coherence,Topic Diversity,Topic Quality
10,asymmetric,0.01,0.35368919119813136,0.84,0.29709892060643034
13,0.61,0.01,0.33561178884501836,0.8846153846153846,0.29688735167059316
15,symmetric,symmetric,0.350559667460303,0.8466666666666667,0.29680718511638987
14,0.31,symmetric,0.3350948538236865,0.8857142857142857,0.29679829910097943
6,symmetric,0.61,0.34244755083269823,0.8666666666666667,0.2967878773883385
17,asymmetric,0.31,0.35278634427608907,0.8411764705882353,0.29675557194988667
6,asymmetric,0.31,0.3422547337003225,0.8666666666666667,0.2966207692069462
6,symmetric,0.9099999999999999,0.34205094289153015,0.8666666666666667,0.2964441505059928
9,asymmetric,0.9099999999999999,0.36547861710734586,0.8111111111111111,0.29644376720929166
13,0.31,symmetric,0.344046268653576,0.8615384615384616,0.2964090929938501
12,0.31,0.61,0.34516512082679857,0.8583333333333333,0.29626672870966875
10,symmetric,0.31,0.3612098451856182,0.82,0.2961920730522069
6,0.01,0.61,0.34168279641471244,0.8666666666666667,0.29612509022608413
16,0.61,0.01,0.34578382992162426,0.85625,0.29607740437039076
10,asymmetric,0.61,0.3654649912338832,0.81,0.2960266428994454
16,0.31,0.61,0.35606049593464434,0.83125,0.2959752872456731
11,0.61,0.61,0.33555716983786515,0.8818181818181818,0.2959004134024811
6,0.31,0.61,0.34138335403959386,0.8666666666666667,0.29586557350098136
13,0.61,0.61,0.34034773551987124,0.8692307692307693,0.2958407239518881
13,0.61,0.31,0.3372124421797712,0.8769230769230769,0.29570937237303013
15,symmetric,0.01,0.34913664908333053,0.8466666666666667,0.2956023628905532
10,0.61,0.01,0.3477273954117222,0.85,0.2955682860999639
10,0.31,0.9099999999999999,0.36040934595649987,0.82,0.2955356636843299
8,0.61,symmetric,0.3473362808270992,0.85,0.2952358387030343
6,0.01,symmetric,0.3470240669017271,0.85,0.29497045686646806
7,asymmetric,0.31,0.34407665101098617,0.8571428571428571,0.2949228437237024
19,0.61,0.31,0.34581167985716793,0.8526315789473684,0.29484995861505897
15,0.01,0.01,0.34820557042858635,0.8466666666666667,0.29481404962953645
20,0.31,0.61,0.37550693512754274,0.785,0.29477294407512106
14,0.61,symmetric,0.3327406671708476,0.8857142857142857,0.29471316235132217
15,0.01,0.61,0.34800263333330117,0.8466666666666667,0.2946422295555283
10,0.61,0.9099999999999999,0.3507636073709521,0.84,0.2946414301915997
19,0.01,0.9099999999999999,0.3497124064244914,0.8421052631578947,0.29449465804167696
12,0.9099999999999999,0.9099999999999999,0.3333639337405949,0.8833333333333333,0.29447147480419217
