Topics,Alpha,Beta,Coherence,Topic Diversity,Topic Quality
14,0.61,0.31,0.31615320945740644,0.9,0.2845378885116658
15,0.31,0.9099999999999999,0.39062793822495434,0.7266666666666667,0.28385630177680016
11,0.31,0.61,0.2971128961695097,0.9545454545454546,0.28360776452544106
12,asymmetric,0.9099999999999999,0.3330790927771769,0.85,0.28311722886060037
7,0.61,0.61,0.314533572601709,0.9,0.2830802153415381
13,0.61,0.9099999999999999,0.3867754777410355,0.7307692307692307,0.28264361834921825
14,0.31,0.9099999999999999,0.383995093186768,0.7357142857142858,0.28251067570169364
16,0.31,0.31,0.31499523524703743,0.89375,0.2815269915020397
7,asymmetric,0.61,0.3124486869015132,0.9,0.28120381821136187
16,0.01,0.31,0.31453363857950034,0.89375,0.28111443948042847
11,asymmetric,0.9099999999999999,0.32871606196777275,0.8545454545454545,0.28090281659064215
14,0.9099999999999999,0.31,0.31455798405033564,0.8928571428571429,0.2808553429020854
13,0.9099999999999999,0.61,0.4096596493589632,0.6846153846153846,0.2804592984072902
12,symmetric,0.9099999999999999,0.3359996829973208,0.8333333333333334,0.27999973583110066
16,symmetric,0.31,0.3131075019770111,0.89375,0.27983982989195366
14,0.01,0.9099999999999999,0.3944412925660756,0.7071428571428572,0.2789263426002963
5,0.61,0.61,0.3092954105118633,0.9,0.278365869460677
5,0.31,0.61,0.30849462882488277,0.9,0.2776451659423945
6,asymmetric,0.61,0.31398620251752357,0.8833333333333333,0.27735447889047915
14,symmetric,0.61,0.3731175440853563,0.7428571428571429,0.2771730327491218
14,symmetric,0.9099999999999999,0.395126276978583,0.7,0.27658839388500805
14,0.31,0.31,0.3145900723951226,0.8785714285714286,0.27638984931857197
11,0.61,0.31,0.30703284982472373,0.9,0.27632956484225135
7,0.9099999999999999,0.61,0.3068565546984816,0.9,0.27617089922863347
12,asymmetric,0.31,0.31831637209239444,0.8666666666666667,0.27587418914674183
5,symmetric,0.61,0.30572652587035254,0.9,0.2751538732833173
5,0.01,0.61,0.30572652587035254,0.9,0.2751538732833173
14,0.31,0.61,0.37701168652043837,0.7285714285714285,0.2746799430363194
11,0.31,0.31,0.30495579050328686,0.9,0.2744602114529582
12,0.01,0.31,0.3166095649574683,0.8666666666666667,0.27439495629647254
11,0.01,0.31,0.3110415626244806,0.8818181818181818,0.2742821052234056
6,0.9099999999999999,0.61,0.310311291680953,0.8833333333333333,0.27410830765150845
6,0.61,0.61,0.310311291680953,0.8833333333333333,0.27410830765150845
11,0.01,0.9099999999999999,0.32370228068324913,0.8454545454545455,0.27367556457765607
11,symmetric,0.31,0.3070781352381869,0.8909090909090909,0.27357870230311193
11,0.9099999999999999,0.9099999999999999,0.3537286581148363,0.7727272727272727,0.2733357812705553
12,0.01,0.9099999999999999,0.33441316164200635,0.8166666666666667,0.2731040820076385
11,0.61,0.61,0.28553547331693857,0.9545454545454546,0.2725565881661686
11,0.01,0.61,0.3055021921829486,0.8909090909090909,0.2721746803084451
12,0.9099999999999999,0.31,0.31398331265060764,0.8666666666666667,0.27211887096385995
12,symmetric,0.31,0.3166095649574683,0.8583333333333333,0.27175654325516024
12,0.31,0.9099999999999999,0.3468308940677228,0.7833333333333333,0.2716842003530495
12,0.31,0.31,0.3163011024197174,0.8583333333333333,0.27149177957692405
12,0.61,0.31,0.3157519098407759,0.8583333333333333,0.2710203892799993
1,0.01,0.31,0.2703650006207431,1.0,0.2703650006207431
1,0.01,0.01,0.2703650006207431,1.0,0.2703650006207431
1,0.9099999999999999,symmetric,0.2703650006207431,1.0,0.2703650006207431
1,symmetric,0.31,0.2703650006207431,1.0,0.2703650006207431
1,symmetric,0.61,0.2703650006207431,1.0,0.2703650006207431
1,symmetric,0.9099999999999999,0.2703650006207431,1.0,0.2703650006207431
1,symmetric,symmetric,0.2703650006207431,1.0,0.2703650006207431
1,0.9099999999999999,0.9099999999999999,0.2703650006207431,1.0,0.2703650006207431
1,asymmetric,0.01,0.2703650006207431,1.0,0.2703650006207431
1,asymmetric,0.31,0.2703650006207431,1.0,0.2703650006207431
1,0.9099999999999999,0.61,0.2703650006207431,1.0,0.2703650006207431
1,0.9099999999999999,0.31,0.2703650006207431,1.0,0.2703650006207431
1,0.9099999999999999,0.01,0.2703650006207431,1.0,0.2703650006207431
1,0.61,symmetric,0.2703650006207431,1.0,0.2703650006207431
1,0.61,0.9099999999999999,0.2703650006207431,1.0,0.2703650006207431
1,0.61,0.61,0.2703650006207431,1.0,0.2703650006207431
1,0.61,0.31,0.2703650006207431,1.0,0.2703650006207431
1,0.61,0.01,0.2703650006207431,1.0,0.2703650006207431
1,0.31,symmetric,0.2703650006207431,1.0,0.2703650006207431
1,asymmetric,0.61,0.2703650006207431,1.0,0.2703650006207431
1,0.31,0.9099999999999999,0.2703650006207431,1.0,0.2703650006207431
1,0.31,0.61,0.2703650006207431,1.0,0.2703650006207431
1,0.31,0.31,0.2703650006207431,1.0,0.2703650006207431
1,asymmetric,0.9099999999999999,0.2703650006207431,1.0,0.2703650006207431
1,0.31,0.01,0.2703650006207431,1.0,0.2703650006207431
1,0.01,symmetric,0.2703650006207431,1.0,0.2703650006207431
1,0.01,0.9099999999999999,0.2703650006207431,1.0,0.2703650006207431
1,asymmetric,symmetric,0.2703650006207431,1.0,0.2703650006207431
1,0.01,0.61,0.2703650006207431,1.0,0.2703650006207431
1,symmetric,0.01,0.2703650006207431,1.0,0.2703650006207431
5,0.9099999999999999,0.61,0.2996127582414371,0.9,0.2696514824172934
13,symmetric,0.31,0.3209575599701346,0.8384615384615385,0.26911056951342055
6,0.01,0.61,0.3046089403544245,0.8833333333333333,0.2690712306464083
11,0.9099999999999999,0.31,0.30812717324858485,0.8727272727272727,0.26891098756240134
20,asymmetric,0.31,0.32394911493424805,0.83,0.26887776539542585
15,0.9099999999999999,0.31,0.3296211726436945,0.8133333333333334,0.2680918870835382
11,asymmetric,0.31,0.3038174050323208,0.8818181818181818,0.26791171171031924
13,0.31,0.31,0.3165349437812751,0.8461538461538461,0.2678372601226174
13,0.9099999999999999,0.31,0.3217034439423157,0.8307692307692308,0.26726132265977
17,asymmetric,0.31,0.33108087845562345,0.8058823529411765,0.2668122373436495
15,asymmetric,0.61,0.3772527226110267,0.7066666666666667,0.2665919239784589
20,asymmetric,0.61,0.3862258081914875,0.69,0.2664958076521263
6,0.31,0.61,0.30156434560044043,0.8833333333333333,0.2663818386137224
6,symmetric,0.61,0.30156434560044043,0.8833333333333333,0.2663818386137224
16,0.61,0.61,0.36417451239677945,0.73125,0.26630261219014495
17,asymmetric,0.61,0.39974862110906895,0.6647058823529411,0.26571525991367523
11,asymmetric,0.61,0.3034474381669694,0.8727272727272727,0.2648268551275369
15,0.61,0.31,0.3227608159183503,0.82,0.26466386905304723
10,0.61,0.31,0.30194634448280394,0.87,0.26269331970003945
18,asymmetric,0.31,0.31496523148677863,0.8333333333333334,0.2624710262389822
15,asymmetric,0.9099999999999999,0.3810351665606593,0.6866666666666666,0.261644147704986
17,0.01,0.9099999999999999,0.3952043448415351,0.6588235294117647,0.2603699213073643
17,0.31,0.9099999999999999,0.40225651862793105,0.6470588235294118,0.260283629700426
17,asymmetric,0.9099999999999999,0.3808232817186188,0.6823529411764706,0.25985588634917517
10,0.9099999999999999,0.31,0.3020860263826054,0.86,0.25979398268904064
10,0.01,0.31,0.309245750202611,0.84,0.25976643017019324
16,asymmetric,0.61,0.35934894764860514,0.71875,0.25828205612243493
9,0.61,0.31,0.30170442100152856,0.8555555555555555,0.25812489352352996
15,0.31,0.61,0.3757797269393138,0.6866666666666666,0.2580354124983288
17,symmetric,0.31,0.3088980268009084,0.8352941176470589,0.25802070473958233
13,0.61,0.31,0.3194299867074509,0.8076923076923077,0.25800114310986416
3,0.01,0.9099999999999999,0.28661221072697063,0.9,0.2579509896542736
3,asymmetric,0.9099999999999999,0.28661221072697063,0.9,0.2579509896542736
5,asymmetric,0.61,0.2931108690806888,0.88,0.25793756479100616
17,0.01,0.31,0.308771470953359,0.8352941176470589,0.25791499338457047
17,symmetric,0.9099999999999999,0.3980030552873027,0.6470588235294118,0.2575313887153135
18,0.31,0.61,0.375590612363588,0.6833333333333333,0.2566535851151185
14,0.61,0.61,0.3775255095416553,0.6785714285714286,0.25617802433183756
4,symmetric,0.61,0.29270480943362065,0.875,0.25611670825441807
4,0.01,0.61,0.29270480943362065,0.875,0.25611670825441807
12,asymmetric,symmetric,0.2952727666707967,0.8666666666666667,0.25590306444802385
13,0.01,0.31,0.32208733883004853,0.7923076923076923,0.25519227614996154
10,0.31,0.31,0.3072975521746566,0.83,0.25505696830496494
19,0.31,0.31,0.3242754523222248,0.7842105263157895,0.25430022313690265
18,0.61,0.31,0.32461868731745214,0.7833333333333333,0.2542846383986708
9,0.9099999999999999,0.31,0.3008933794035145,0.8444444444444444,0.25408774260741224
3,0.31,0.9099999999999999,0.2821079181955985,0.9,0.2538971263760387
3,symmetric,0.9099999999999999,0.2821079181955985,0.9,0.2538971263760387
10,symmetric,0.31,0.30580968755764293,0.83,0.25382204067284364
17,0.61,0.31,0.32585629524161996,0.7764705882352941,0.25301782924643434
18,0.01,0.31,0.30319164554953165,0.8333333333333334,0.25265970462460974
18,symmetric,0.61,0.36361791889898476,0.6944444444444444,0.25251244367985054
7,asymmetric,0.31,0.2896356939678147,0.8714285714285714,0.25239681902909566
13,0.9099999999999999,symmetric,0.3094798387327667,0.8153846153846154,0.25234509927440973
18,symmetric,0.31,0.30240399792937517,0.8333333333333334,0.25200333160781263
10,asymmetric,0.31,0.303372196007303,0.83,0.25179892268606147
19,asymmetric,0.61,0.31173450707247163,0.8052631578947368,0.25102831358993766
10,0.9099999999999999,symmetric,0.29508727688694586,0.85,0.250824185353904
18,0.01,0.61,0.3699854461329282,0.6777777777777778,0.2507679134900958
7,0.61,0.31,0.2925591994349781,0.8571428571428571,0.2507650280871241
12,0.31,symmetric,0.29787519494641407,0.8416666666666667,0.25071162241323186
15,symmetric,0.31,0.30558507942593105,0.82,0.25057976512926344
15,0.01,0.9099999999999999,0.38660372844082985,0.6466666666666666,0.2500037443917366
15,symmetric,0.9099999999999999,0.3906105227530955,0.64,0.24999073456198112
19,symmetric,0.61,0.3543159350578019,0.7052631578947368,0.24988597525129186
7,0.31,0.31,0.2907817291070501,0.8571428571428571,0.2492414820917572
15,0.61,0.61,0.3737691872781868,0.6666666666666666,0.24917945818545786
15,0.01,0.31,0.30378292615498015,0.82,0.2491019994470837
7,0.01,0.31,0.29027564133748956,0.8571428571428571,0.24880769257499105
4,0.31,0.61,0.29270480943362065,0.85,0.24879908801857756
9,0.31,0.31,0.2984481948610923,0.8333333333333334,0.24870682905091027
19,asymmetric,0.31,0.31921519578477825,0.7789473684210526,0.2486518367165641
15,0.61,0.9099999999999999,0.38392600834823704,0.6466666666666666,0.24827215206519326
19,0.01,0.61,0.35429343722663387,0.7,0.24800540605864368
7,symmetric,0.31,0.28917750466621933,0.8571428571428571,0.24786643257104513
17,asymmetric,0.01,0.3158933828378814,0.7823529411764706,0.2471401171614013
15,0.31,0.31,0.3060866977844246,0.8066666666666666,0.24690993621276916
7,0.9099999999999999,0.31,0.29722115940602467,0.8285714285714286,0.24626896065070616
17,0.31,0.31,0.31193501462121587,0.788235294117647,0.24587818799554662
13,0.31,symmetric,0.3069188780251433,0.8,0.24553510242011464
10,0.61,symmetric,0.2921283286829655,0.84,0.24538779609369102
3,0.9099999999999999,0.9099999999999999,0.2829783318852573,0.8666666666666667,0.24524788763388966
20,0.01,0.31,0.31558440946552835,0.775,0.2445779173357845
3,0.61,0.9099999999999999,0.2821079181955985,0.8666666666666667,0.24449352910285205
13,0.61,symmetric,0.3081903651336788,0.7923076923076923,0.24418159699053013
17,symmetric,0.01,0.3097219767709301,0.788235294117647,0.24413379345473313
18,0.9099999999999999,0.31,0.31333952631944645,0.7777777777777778,0.24370852047068056
19,0.61,0.31,0.3330875578964192,0.7315789473684211,0.24367984498738038
15,symmetric,0.61,0.3806791683776222,0.64,0.24363466776167822
13,asymmetric,0.31,0.30745740598300386,0.7923076923076923,0.24360086781730306
8,asymmetric,0.31,0.2907435412465493,0.8375,0.24349771579398502
12,0.01,symmetric,0.2949220952172357,0.825,0.24331072855421945
12,symmetric,symmetric,0.29732223033617394,0.8166666666666667,0.24281315477454204
4,0.61,0.61,0.294299069113906,0.825,0.24279673201897245
17,0.9099999999999999,0.01,0.3197642221723507,0.7588235294117647,0.2426446156484308
9,asymmetric,0.31,0.29507151168501644,0.8222222222222222,0.24261435405212461
11,0.01,symmetric,0.2959435867322182,0.8181818181818182,0.24213566187181493
17,0.01,0.01,0.30825399458749747,0.7823529411764706,0.2411634192949245
18,0.9099999999999999,symmetric,0.2929196377379994,0.8222222222222222,0.24084503547346617
12,0.61,symmetric,0.3009824752422509,0.8,0.24078598019380074
18,0.61,symmetric,0.2925271256397728,0.8222222222222222,0.24052230330381316
18,0.31,0.31,0.2983572813895681,0.8055555555555556,0.24034336556381874
4,asymmetric,0.61,0.2910507538337973,0.825,0.24011687191288275
8,0.01,0.31,0.2909599972210386,0.825,0.24004199770735685
8,symmetric,0.31,0.2909599972210386,0.825,0.24004199770735685
11,0.61,symmetric,0.2931323179370162,0.8181818181818182,0.23983553285755874
9,symmetric,0.31,0.29529490420711957,0.8111111111111111,0.23951697785688586
15,asymmetric,0.31,0.29436322192111675,0.8133333333333334,0.23941542049584164
12,0.9099999999999999,symmetric,0.3021945861166225,0.7916666666666666,0.23923738067565944
16,symmetric,0.61,0.371367059065577,0.64375,0.23906754427346522
11,symmetric,symmetric,0.2954714136709144,0.8090909090909091,0.2390632346973762
11,0.31,symmetric,0.29542527731238766,0.8090909090909091,0.23902590618911365
9,0.01,0.31,0.2946783283165886,0.8111111111111111,0.23901686630123295
16,0.01,0.61,0.37472682719849554,0.6375,0.23888835233904088
10,0.01,symmetric,0.287694108101419,0.83,0.23878610972417774
18,asymmetric,0.9099999999999999,0.39063614389133033,0.6111111111111112,0.2387220879335908
2,asymmetric,0.01,0.28078971458359814,0.85,0.2386712573960584
8,0.61,0.31,0.2937009853994337,0.8125,0.23863205063703985
8,0.01,symmetric,0.29348282109494656,0.8125,0.23845479213964407
8,symmetric,symmetric,0.2934828210949465,0.8125,0.23845479213964405
8,0.9099999999999999,0.31,0.29770659498107854,0.8,0.23816527598486284
8,0.31,symmetric,0.2930869805790516,0.8125,0.2381331717204794
14,0.61,0.9099999999999999,0.3470638738103455,0.6857142857142857,0.23798665632709404
16,0.31,0.61,0.38435575078748696,0.61875,0.23782012079975756
19,0.61,symmetric,0.3181787530655149,0.7473684210526316,0.23779675229106903
18,0.61,0.61,0.3854792393758668,0.6166666666666667,0.2377121976151179
7,asymmetric,symmetric,0.2915463241530256,0.8142857142857143,0.23740200681032086
2,0.01,0.01,0.27860679651602416,0.85,0.23681577703862053
19,0.31,0.61,0.3540669631350267,0.6684210526315789,0.236665812200781
20,0.31,0.31,0.31342159959452365,0.755,0.23663330769386537
17,0.9099999999999999,0.31,0.30700426611928855,0.7705882352941177,0.23657387565662824
9,0.01,symmetric,0.3039990308091051,0.7777777777777778,0.23644369062930398
16,0.9099999999999999,symmetric,0.2908351334636502,0.8125,0.2363035459392158
19,symmetric,0.31,0.32766146973869315,0.7210526315789474,0.23626116502211034
8,0.31,0.31,0.290673916653191,0.8125,0.23617255728071768
10,asymmetric,symmetric,0.2879593779898515,0.82,0.2361266899516782
17,0.61,symmetric,0.3040379215234777,0.7764705882352941,0.23607650377117093
9,asymmetric,symmetric,0.299244794153627,0.7888888888888889,0.23607089316563906
20,symmetric,0.31,0.31662322120579345,0.745,0.23588429979831613
16,0.31,symmetric,0.2858540680567645,0.825,0.2358296061468307
10,0.31,symmetric,0.2874310102649532,0.82,0.23569342841726162
17,0.01,0.61,0.38894393411349165,0.6058823529411764,0.23565426596288022
4,0.9099999999999999,0.61,0.294299069113906,0.8,0.23543925529112483
10,symmetric,symmetric,0.28699268913008535,0.82,0.23533400508667
16,asymmetric,symmetric,0.2959519592680235,0.79375,0.23491186766899363
19,0.9099999999999999,0.31,0.3032687523003439,0.7736842105263158,0.23463424520079237
9,0.61,symmetric,0.301552655675112,0.7777777777777778,0.23454095441397602
16,0.31,0.9099999999999999,0.3471710014575611,0.675,0.23434042598385374
2,0.9099999999999999,0.9099999999999999,0.2756849761220238,0.85,0.23433222970372022
2,asymmetric,0.61,0.2756849761220238,0.85,0.23433222970372022
2,0.01,0.9099999999999999,0.27553300349769694,0.85,0.2342030529730424
11,asymmetric,symmetric,0.29610732208549695,0.7909090909090909,0.23419397292216576
17,0.31,0.61,0.3827271118809092,0.611764705882353,0.23413893903302682
7,symmetric,symmetric,0.2926283395601823,0.8,0.23410267164814585
7,0.31,symmetric,0.2923345277787438,0.8,0.23386762222299506
3,asymmetric,0.61,0.28036704451090594,0.8333333333333334,0.23363920375908828
6,0.01,0.31,0.2981619062483493,0.7833333333333333,0.2335601598945403
15,0.01,0.61,0.3806791683776222,0.6133333333333333,0.23348322327160828
6,asymmetric,symmetric,0.29170509847721315,0.8,0.23336407878177054
19,0.01,0.31,0.32827797255028984,0.7105263157894737,0.2332501383909954
9,symmetric,symmetric,0.3041073714041453,0.7666666666666667,0.23314898474317808
18,0.01,0.9099999999999999,0.3884042564514542,0.6,0.23304255387087253
16,0.61,symmetric,0.28874646903795514,0.80625,0.23280184066185133
9,0.31,symmetric,0.3034986838312113,0.7666666666666667,0.23268232427059535
7,0.01,symmetric,0.29076738956406023,0.8,0.2326139116512482
17,0.9099999999999999,symmetric,0.30834502563368765,0.7529411764705882,0.23216566635948246
17,symmetric,0.61,0.38882042491115076,0.5941176470588235,0.23100507597662487
11,0.9099999999999999,symmetric,0.2917446401165486,0.7909090909090909,0.23074348809217934
7,0.9099999999999999,symmetric,0.2883915804352438,0.8,0.23071326434819506
8,asymmetric,symmetric,0.2928051287825869,0.7875,0.23058403891628718
6,symmetric,symmetric,0.288009190996313,0.8,0.2304073527970504
8,0.61,symmetric,0.2923491966003177,0.7875,0.2302249923227502
6,0.61,symmetric,0.2873848830540369,0.8,0.22990790644322956
6,0.31,symmetric,0.28711853723823966,0.8,0.22969482979059175
17,0.31,0.01,0.31133261845853966,0.7352941176470589,0.22892104298422036
18,symmetric,0.9099999999999999,0.38826233653739317,0.5888888888888889,0.2286433759609093
6,symmetric,0.31,0.2981619062483493,0.7666666666666667,0.22859079479040115
10,0.01,0.01,0.296824924443373,0.77,0.22855519182139722
10,symmetric,0.01,0.2967438307053516,0.77,0.22849274964312075
19,asymmetric,0.01,0.3185963070409018,0.7157894736842105,0.22804788293454023
6,0.31,0.31,0.29744014726606127,0.7666666666666667,0.22803744623731365
12,asymmetric,0.01,0.30065538240427037,0.7583333333333333,0.22799699832323836
20,0.01,0.9099999999999999,0.4137548354212267,0.55,0.22756515948167472
19,0.9099999999999999,symmetric,0.32500091926321484,0.7,0.22750064348425036
13,0.61,0.01,0.3076261301507056,0.7384615384615385,0.22717006534205955
6,0.01,symmetric,0.28996687211388894,0.7833333333333333,0.227140716489213
8,0.9099999999999999,symmetric,0.29294618847972487,0.775,0.22703329607178677
6,0.9099999999999999,symmetric,0.28906264559836686,0.7833333333333333,0.2264324057187207
6,0.61,0.31,0.29522601375503704,0.7666666666666667,0.22633994387886175
15,0.61,symmetric,0.2923236608896882,0.7733333333333333,0.22606363108802555
12,symmetric,0.01,0.30139436799389724,0.75,0.22604577599542292
6,asymmetric,0.31,0.2945824442823835,0.7666666666666667,0.22584654061649403
4,0.9099999999999999,0.01,0.29106609246663634,0.775,0.22557622166164318
5,0.9099999999999999,symmetric,0.2967469255880106,0.76,0.22552766344688804
14,symmetric,symmetric,0.2868953394959238,0.7857142857142857,0.22541776674679725
12,0.31,0.01,0.30015069859244375,0.75,0.2251130239443328
17,0.61,0.61,0.37495724288912796,0.6,0.22497434573347677
13,0.01,symmetric,0.3046344413574198,0.7384615384615385,0.22496081823317154
20,0.31,0.61,0.3512122936909963,0.64,0.22477586796223764
17,0.61,0.01,0.32091643519998114,0.7,0.22464150463998678
2,0.01,0.31,0.280789714583598,0.8,0.22463177166687842
19,symmetric,0.9099999999999999,0.36785892444830515,0.6105263157894737,0.2245875538737021
13,symmetric,symmetric,0.30407304973929106,0.7384615384615385,0.2245462521151688
