Topics,Alpha,Beta,Coherence,Topic Diversity,Topic Quality
20,asymmetric,symmetric,0.37085738463415663,0.89,0.3300630723243994
20,0.31,0.61,0.36644897076555616,0.9,0.32980407368900055
20,0.61,0.31,0.36437612412960285,0.905,0.3297603923372906
11,0.9099999999999999,0.61,0.3591217776370657,0.9181818181818182,0.3297390867394876
16,asymmetric,0.01,0.3663378283488885,0.9,0.3297040455139997
11,0.31,0.31,0.3589673978238386,0.9181818181818182,0.3295973380018882
5,0.9099999999999999,0.01,0.35820142450071557,0.92,0.32954531054065833
13,0.01,0.61,0.3630553026643343,0.9076923076923077,0.3295425054953188
15,symmetric,0.61,0.35819608653497487,0.92,0.3295403996121769
11,0.61,0.61,0.3588803386577117,0.9181818181818182,0.32951740185844436
20,0.9099999999999999,symmetric,0.3619617609927822,0.91,0.32938520250343184
13,asymmetric,0.01,0.36282404750688574,0.9076923076923077,0.3293325969677886
4,0.01,0.01,0.34665906743732944,0.95,0.32932611406546297
4,symmetric,0.01,0.3466590674373294,0.95,0.3293261140654629
13,0.31,0.01,0.3596479355416776,0.9153846153846154,0.3292161871496895
4,0.61,0.31,0.34653354227394134,0.95,0.3292068651602443
13,0.61,0.31,0.35369221933977435,0.9307692307692308,0.32920583492394384
20,asymmetric,0.01,0.36779251167147914,0.895,0.32917429794597386
15,asymmetric,0.61,0.3576822290279026,0.92,0.3290676507056704
13,0.9099999999999999,0.31,0.3564625601371011,0.9230769230769231,0.32904236320347796
4,0.01,0.31,0.34630801033465725,0.95,0.3289926098179244
4,0.01,symmetric,0.34630801033465725,0.95,0.3289926098179244
15,asymmetric,0.01,0.36017962965224004,0.9133333333333333,0.3289640617490459
4,0.61,symmetric,0.3461566410689738,0.95,0.3288488090155251
4,0.61,0.01,0.34615664106897376,0.95,0.32884880901552505
15,asymmetric,0.31,0.3595781803717789,0.9133333333333333,0.3284147380728914
5,asymmetric,0.31,0.35684978903111675,0.92,0.3283018059086274
13,asymmetric,symmetric,0.3616206317143092,0.9076923076923077,0.32824026570991144
17,0.01,0.31,0.3693598952347151,0.888235294117647,0.32807849517907045
19,0.31,0.9099999999999999,0.40176001341841,0.8157894736842105,0.327751589893966
12,0.9099999999999999,0.31,0.3641294463032732,0.9,0.3277165016729459
15,0.31,0.9099999999999999,0.35612517477943434,0.92,0.3276351607970796
16,0.31,0.31,0.36395451857292455,0.9,0.3275590667156321
16,0.31,0.01,0.3716180059955502,0.88125,0.32748836778357865
5,0.61,0.01,0.3557655480469113,0.92,0.3273043042031584
5,0.61,0.9099999999999999,0.3557655480469113,0.92,0.3273043042031584
13,0.9099999999999999,0.61,0.35737427931282795,0.9153846153846154,0.3271349172171271
5,0.01,0.01,0.355335717180292,0.92,0.32690885980586865
5,asymmetric,0.9099999999999999,0.3630435337365923,0.9,0.3267391803629331
15,0.31,0.61,0.3603664391862159,0.9066666666666666,0.3267322381955024
16,0.01,symmetric,0.3680955049704233,0.8875,0.3266847606612507
15,symmetric,0.01,0.35753212368499376,0.9133333333333333,0.32654600629896097
20,0.61,0.61,0.3568085571014622,0.915,0.3264798297478379
15,0.61,0.61,0.3598421691331634,0.9066666666666666,0.32625690001406815
14,asymmetric,0.9099999999999999,0.354074313354504,0.9214285714285714,0.32625418873379297
14,0.01,0.9099999999999999,0.3567119424964643,0.9142857142857143,0.3261366331396245
5,asymmetric,symmetric,0.362058475307082,0.9,0.3258526277763738
19,0.01,symmetric,0.37738082493270636,0.8631578947368421,0.3257392383629676
5,0.31,0.01,0.3540615828967535,0.92,0.32573665626501325
15,0.9099999999999999,symmetric,0.3537786069525847,0.92,0.3254763183963779
4,0.9099999999999999,0.9099999999999999,0.3423069101752485,0.95,0.3251915646664861
14,0.61,0.9099999999999999,0.3528668338713518,0.9214285714285714,0.3251415826386027
15,0.61,symmetric,0.35324531067318227,0.92,0.3249856858193277
13,0.31,0.31,0.3549121075008816,0.9153846153846154,0.32488108302003776
11,0.61,0.31,0.3537206957146874,0.9181818181818182,0.32477991151984936
16,0.01,0.01,0.36851355069237846,0.88125,0.3247525665476585
16,0.01,0.31,0.36044073364070095,0.9,0.3243966602766309
11,0.61,symmetric,0.349168061033123,0.9272727272727272,0.323774020230714
5,symmetric,0.01,0.35174581516073117,0.92,0.3236061499478727
14,0.9099999999999999,0.31,0.34550383969246734,0.9357142857142857,0.32329287856938016
15,0.31,0.31,0.3561319031752458,0.9066666666666666,0.32289292554555615
15,asymmetric,0.9099999999999999,0.3534606287267484,0.9133333333333333,0.32282737423709684
15,symmetric,0.9099999999999999,0.3559029634671258,0.9066666666666666,0.3226853535435274
15,symmetric,symmetric,0.35821248854606497,0.9,0.3223912396914585
15,0.61,0.31,0.35548096590039424,0.9066666666666666,0.3223027424163574
15,0.61,0.9099999999999999,0.355354790385503,0.9066666666666666,0.322188343282856
16,0.31,symmetric,0.3654697611363987,0.88125,0.3220702270014513
5,0.9099999999999999,symmetric,0.3575471585481228,0.9,0.32179244269331053
14,0.31,0.9099999999999999,0.34904329528492867,0.9214285714285714,0.32161846494111285
20,symmetric,0.61,0.36323792632334917,0.885,0.321465564796164
16,symmetric,symmetric,0.3673601338982545,0.875,0.3214401171609727
15,0.01,symmetric,0.35708738448430366,0.9,0.3213786460358733
5,0.01,0.61,0.35696582537093113,0.9,0.321269242833838
15,0.9099999999999999,0.61,0.3509913665060273,0.9133333333333333,0.3205721147421716
13,0.01,0.01,0.3530997817129104,0.9076923076923077,0.32050595570864177
15,0.01,0.9099999999999999,0.35583783465682267,0.9,0.3202540511911404
5,0.61,0.61,0.3557655480469113,0.9,0.32018899324222017
5,0.61,0.31,0.3557655480469113,0.9,0.32018899324222017
5,0.61,symmetric,0.3557655480469113,0.9,0.32018899324222017
5,0.9099999999999999,0.31,0.3557655480469113,0.9,0.32018899324222017
16,symmetric,0.01,0.36842397741536076,0.86875,0.32006833037959465
5,0.01,symmetric,0.355335717180292,0.9,0.3198021454622628
5,0.01,0.31,0.35533571718029194,0.9,0.31980214546226277
13,0.01,symmetric,0.34868621584061127,0.9153846153846154,0.3191819975771749
5,symmetric,0.9099999999999999,0.35458759706794335,0.9,0.319128837361149
5,0.01,0.9099999999999999,0.35458759706794335,0.9,0.319128837361149
5,0.31,0.61,0.3545174880046488,0.9,0.3190657392041839
20,0.01,0.61,0.36021388399061327,0.885,0.31878928733169276
5,0.31,symmetric,0.35406158289675344,0.9,0.3186554246070781
5,0.31,0.31,0.35406158289675344,0.9,0.3186554246070781
5,symmetric,0.31,0.35406158289675344,0.9,0.3186554246070781
5,symmetric,symmetric,0.35406158289675344,0.9,0.3186554246070781
5,symmetric,0.61,0.35406158289675344,0.9,0.3186554246070781
20,symmetric,0.01,0.3557359077088176,0.895,0.31838363739939174
19,symmetric,0.9099999999999999,0.39533438535388,0.8052631578947368,0.3183482155744402
19,0.01,0.9099999999999999,0.395274934946964,0.8052631578947368,0.31830034235202886
5,0.31,0.9099999999999999,0.35363850503162864,0.9,0.31827465452846576
20,symmetric,symmetric,0.35754154723249226,0.89,0.3182119770369181
15,0.9099999999999999,0.9099999999999999,0.3476219232170906,0.9133333333333333,0.31749468987160945
13,symmetric,0.01,0.3557935941875711,0.8923076923076924,0.31747736096737117
20,0.9099999999999999,0.01,0.3625875098622255,0.875,0.3172640711294473
14,asymmetric,symmetric,0.34431751599696037,0.9214285714285714,0.31726399688291346
14,asymmetric,0.61,0.35471702559174684,0.8928571428571429,0.31671162999263114
20,symmetric,0.31,0.35933847193887086,0.88,0.3162178553062064
13,symmetric,0.31,0.354360386175004,0.8923076923076924,0.3161984984330805
15,0.31,symmetric,0.3538230035576319,0.8933333333333333,0.31608188317815117
15,0.9099999999999999,0.01,0.35323376473749785,0.8933333333333333,0.3155554964988314
15,0.31,0.01,0.3553416331136282,0.8866666666666667,0.31506958136075036
20,0.01,symmetric,0.35194476998862884,0.895,0.3149905691398228
13,0.01,0.31,0.3494106133933722,0.9,0.314469552054035
14,0.31,0.61,0.34933871618345924,0.9,0.3144048445651133
14,asymmetric,0.31,0.3489684142766144,0.9,0.314071572848953
20,0.9099999999999999,0.9099999999999999,0.36021369387263213,0.87,0.31338591366918994
13,symmetric,symmetric,0.3511503061755094,0.8923076923076924,0.31333411935660843
20,symmetric,0.9099999999999999,0.359580102609047,0.87,0.3128346892698709
15,0.9099999999999999,0.31,0.3552072837318123,0.88,0.31258240968399487
14,symmetric,0.61,0.3517444621750818,0.8857142857142857,0.3115450950693582
14,0.9099999999999999,symmetric,0.34036977549336944,0.9142857142857143,0.31119522330822347
14,symmetric,0.01,0.3376505928015972,0.9214285714285714,0.31112090336718595
14,asymmetric,0.01,0.3429569250405784,0.9071428571428571,0.311110924858239
14,0.01,symmetric,0.33760850721311203,0.9214285714285714,0.31108212450351036
14,0.01,0.61,0.3509774298132765,0.8857142857142857,0.310865723548902
20,0.01,0.31,0.3550389117321121,0.875,0.3106590477655981
14,0.61,0.61,0.3441556761732524,0.9,0.30974010855592715
20,0.01,0.01,0.35251395392305807,0.875,0.3084497096826758
14,0.9099999999999999,0.01,0.33710803457768523,0.9142857142857143,0.3082130601853122
14,symmetric,0.31,0.34472511529193095,0.8928571428571429,0.30779028151065263
14,0.01,0.31,0.3418261850863669,0.9,0.30764356657773023
20,asymmetric,0.9099999999999999,0.3640235187825539,0.845,0.30759987337125805
15,0.61,0.01,0.35190154887571473,0.8733333333333333,0.30732735268479083
14,symmetric,symmetric,0.3359800638644667,0.9142857142857143,0.3071817726760838
14,0.31,symmetric,0.3359126154928343,0.9142857142857143,0.3071201055934485
14,0.31,0.01,0.3384966195801495,0.9071428571428571,0.3070647906191356
14,0.61,0.31,0.3427522354709419,0.8928571428571429,0.30602878167048386
14,0.01,0.01,0.3361722195950415,0.9071428571428571,0.30495622777550196
20,0.31,0.9099999999999999,0.36298470810587224,0.84,0.30490715480893266
14,0.31,0.31,0.34180674388240195,0.8857142857142857,0.30274311601012743
20,0.61,0.9099999999999999,0.3606589812095625,0.835,0.3011502493099847
14,0.61,0.01,0.3386719708530199,0.8857142857142857,0.29996660275553194
14,0.61,symmetric,0.33665077928351034,0.8857142857142857,0.298176404508252
2,asymmetric,0.01,0.27335685141656335,1.0,0.27335685141656335
3,0.01,0.01,0.2839335113043167,0.9333333333333333,0.2650046105506956
2,0.9099999999999999,0.31,0.26400353409046423,1.0,0.26400353409046423
2,0.31,0.01,0.2640035340904642,1.0,0.2640035340904642
2,0.31,0.31,0.2640035340904642,1.0,0.2640035340904642
2,0.61,0.01,0.2640035340904642,1.0,0.2640035340904642
2,0.61,0.31,0.2640035340904642,1.0,0.2640035340904642
2,symmetric,0.01,0.2640035340904642,1.0,0.2640035340904642
2,symmetric,0.31,0.2640035340904642,1.0,0.2640035340904642
2,0.01,0.31,0.2640035340904642,1.0,0.2640035340904642
2,0.01,symmetric,0.2640035340904642,1.0,0.2640035340904642
2,0.01,0.01,0.2640035340904642,1.0,0.2640035340904642
2,0.9099999999999999,symmetric,0.2630453857053015,1.0,0.2630453857053015
2,0.01,0.61,0.26304538570530145,1.0,0.26304538570530145
2,0.9099999999999999,0.61,0.26304538570530145,1.0,0.26304538570530145
2,0.31,0.61,0.26304538570530145,1.0,0.26304538570530145
2,0.31,0.9099999999999999,0.26304538570530145,1.0,0.26304538570530145
2,0.31,symmetric,0.26304538570530145,1.0,0.26304538570530145
2,0.61,0.61,0.26304538570530145,1.0,0.26304538570530145
2,0.61,0.9099999999999999,0.26304538570530145,1.0,0.26304538570530145
2,0.61,symmetric,0.26304538570530145,1.0,0.26304538570530145
2,0.9099999999999999,0.9099999999999999,0.26304538570530145,1.0,0.26304538570530145
2,symmetric,0.61,0.26304538570530145,1.0,0.26304538570530145
2,symmetric,0.9099999999999999,0.26304538570530145,1.0,0.26304538570530145
2,symmetric,symmetric,0.26304538570530145,1.0,0.26304538570530145
2,0.01,0.9099999999999999,0.26304538570530145,1.0,0.26304538570530145
2,0.9099999999999999,0.01,0.2617030280515297,1.0,0.2617030280515297
3,0.01,0.9099999999999999,0.28668205006572356,0.9,0.2580138450591512
3,0.01,0.61,0.2839425823158796,0.9,0.2555483240842916
3,0.01,0.31,0.2839425823158796,0.9,0.2555483240842916
3,0.01,symmetric,0.2839425823158796,0.9,0.2555483240842916
3,0.31,0.61,0.2839425823158796,0.9,0.2555483240842916
3,0.31,0.9099999999999999,0.2839425823158796,0.9,0.2555483240842916
3,0.61,0.9099999999999999,0.2839425823158796,0.9,0.2555483240842916
3,symmetric,0.61,0.2839425823158796,0.9,0.2555483240842916
3,symmetric,0.9099999999999999,0.2839425823158796,0.9,0.2555483240842916
3,symmetric,0.31,0.28393351130431665,0.9,0.255540160173885
3,symmetric,symmetric,0.28393351130431665,0.9,0.255540160173885
3,0.31,symmetric,0.28393351130431665,0.9,0.255540160173885
3,0.31,0.31,0.28393351130431665,0.9,0.255540160173885
2,asymmetric,0.31,0.26659016742878666,0.95,0.2532606590573473
2,asymmetric,0.9099999999999999,0.26659016742878666,0.95,0.2532606590573473
2,asymmetric,symmetric,0.26659016742878666,0.95,0.2532606590573473
2,asymmetric,0.61,0.26659016742878666,0.95,0.2532606590573473
3,0.61,0.61,0.2803963875231004,0.9,0.2523567487707904
3,0.61,0.01,0.2700217603805601,0.9333333333333333,0.25202030968852274
3,0.31,0.01,0.2700217603805601,0.9333333333333333,0.25202030968852274
3,symmetric,0.01,0.2700217603805601,0.9333333333333333,0.25202030968852274
3,asymmetric,0.01,0.265365506314775,0.9333333333333333,0.2476744725604567
3,0.9099999999999999,0.9099999999999999,0.27396870114486505,0.9,0.24657183103037855
3,0.9099999999999999,0.01,0.26358783868031416,0.9333333333333333,0.24601531610162655
3,asymmetric,0.61,0.2729207434444179,0.9,0.24562866909997613
3,asymmetric,0.9099999999999999,0.27268914651002774,0.9,0.24542023185902498
3,0.61,symmetric,0.2700217603805601,0.9,0.2430195843425041
3,0.61,0.31,0.2700217603805601,0.9,0.2430195843425041
3,asymmetric,symmetric,0.2658583895590148,0.9,0.23927255060311334
3,asymmetric,0.31,0.2658583895590148,0.9,0.23927255060311334
3,0.9099999999999999,symmetric,0.2631775911111372,0.9,0.23685983200002347
3,0.9099999999999999,0.61,0.2631775911111372,0.9,0.23685983200002347
3,0.9099999999999999,0.31,0.2631775911111372,0.9,0.23685983200002347
1,0.01,0.31,0.19824747387845004,1.0,0.19824747387845004
1,0.31,0.61,0.19824747387845004,1.0,0.19824747387845004
1,0.31,0.9099999999999999,0.19824747387845004,1.0,0.19824747387845004
1,0.31,0.31,0.19824747387845004,1.0,0.19824747387845004
1,0.01,0.61,0.19824747387845004,1.0,0.19824747387845004
1,0.01,0.9099999999999999,0.19824747387845004,1.0,0.19824747387845004
1,0.31,0.01,0.19824747387845004,1.0,0.19824747387845004
1,0.01,symmetric,0.19824747387845004,1.0,0.19824747387845004
1,0.61,0.31,0.19824747387845004,1.0,0.19824747387845004
1,0.31,symmetric,0.19824747387845004,1.0,0.19824747387845004
1,symmetric,0.31,0.19824747387845004,1.0,0.19824747387845004
1,asymmetric,symmetric,0.19824747387845004,1.0,0.19824747387845004
1,asymmetric,0.9099999999999999,0.19824747387845004,1.0,0.19824747387845004
1,asymmetric,0.61,0.19824747387845004,1.0,0.19824747387845004
1,asymmetric,0.31,0.19824747387845004,1.0,0.19824747387845004
1,asymmetric,0.01,0.19824747387845004,1.0,0.19824747387845004
1,symmetric,symmetric,0.19824747387845004,1.0,0.19824747387845004
1,symmetric,0.9099999999999999,0.19824747387845004,1.0,0.19824747387845004
1,symmetric,0.61,0.19824747387845004,1.0,0.19824747387845004
1,symmetric,0.01,0.19824747387845004,1.0,0.19824747387845004
1,0.61,0.01,0.19824747387845004,1.0,0.19824747387845004
1,0.9099999999999999,symmetric,0.19824747387845004,1.0,0.19824747387845004
1,0.9099999999999999,0.9099999999999999,0.19824747387845004,1.0,0.19824747387845004
1,0.9099999999999999,0.61,0.19824747387845004,1.0,0.19824747387845004
1,0.9099999999999999,0.31,0.19824747387845004,1.0,0.19824747387845004
1,0.9099999999999999,0.01,0.19824747387845004,1.0,0.19824747387845004
1,0.61,symmetric,0.19824747387845004,1.0,0.19824747387845004
1,0.61,0.9099999999999999,0.19824747387845004,1.0,0.19824747387845004
1,0.61,0.61,0.19824747387845004,1.0,0.19824747387845004
1,0.01,0.01,0.19824747387845004,1.0,0.19824747387845004
